# Export File Created with QBlade CE v2.0.9_beta windows on 12.09.2025 at 14:14:48
[Simulation_12: NREL_MIT_5MW_TLP]
Time [s]	Abs Meas. Wind Vel. at Hub [m/s]
6.3527405e+01	1.7386250e+01
6.3554897e+01	1.7396748e+01
6.3582386e+01	1.7407347e+01
6.3609875e+01	1.7418028e+01
6.3637363e+01	1.7428766e+01
6.3664852e+01	1.7439543e+01
6.3692341e+01	1.7450335e+01
6.3719830e+01	1.7461119e+01
6.3747318e+01	1.7471872e+01
6.3774811e+01	1.7482576e+01
6.3802299e+01	1.7493210e+01
6.3829788e+01	1.7503750e+01
6.3857277e+01	1.7514177e+01
6.3884766e+01	1.7524471e+01
6.3912254e+01	1.7534607e+01
6.3939743e+01	1.7544567e+01
6.3967232e+01	1.7554331e+01
6.3994720e+01	1.7563881e+01
6.4022209e+01	1.7573206e+01
6.4049698e+01	1.7582293e+01
6.4077187e+01	1.7591125e+01
6.4104675e+01	1.7599693e+01
6.4132164e+01	1.7607979e+01
6.4159660e+01	1.7615971e+01
6.4187149e+01	1.7623655e+01
6.4214638e+01	1.7631025e+01
6.4242126e+01	1.7638067e+01
6.4269615e+01	1.7644775e+01
6.4297104e+01	1.7651136e+01
6.4324593e+01	1.7657135e+01
6.4352081e+01	1.7662762e+01
6.4379570e+01	1.7668005e+01
6.4407059e+01	1.7672861e+01
6.4434547e+01	1.7677322e+01
6.4462036e+01	1.7681391e+01
6.4489525e+01	1.7685061e+01
6.4517014e+01	1.7688335e+01
6.4544502e+01	1.7691214e+01
6.4571991e+01	1.7693691e+01
6.4599480e+01	1.7695768e+01
6.4626976e+01	1.7697441e+01
6.4654465e+01	1.7698706e+01
6.4681953e+01	1.7699562e+01
6.4709442e+01	1.7700014e+01
6.4736931e+01	1.7700077e+01
6.4764420e+01	1.7699759e+01
6.4791908e+01	1.7699066e+01
6.4819397e+01	1.7698002e+01
6.4846886e+01	1.7696566e+01
6.4874374e+01	1.7694765e+01
6.4901863e+01	1.7692610e+01
6.4929352e+01	1.7690105e+01
6.4956841e+01	1.7687267e+01
6.4984329e+01	1.7684103e+01
6.5011818e+01	1.7680626e+01
6.5039307e+01	1.7676847e+01
6.5066795e+01	1.7672783e+01
6.5094284e+01	1.7668444e+01
6.5121780e+01	1.7663849e+01
6.5149269e+01	1.7659012e+01
6.5176758e+01	1.7653948e+01
6.5204247e+01	1.7648672e+01
6.5231735e+01	1.7643198e+01
6.5259224e+01	1.7637543e+01
6.5286713e+01	1.7631723e+01
6.5314201e+01	1.7625761e+01
6.5341690e+01	1.7619671e+01
6.5369179e+01	1.7613472e+01
6.5396667e+01	1.7607180e+01
6.5424156e+01	1.7600821e+01
6.5451645e+01	1.7594414e+01
6.5479134e+01	1.7587982e+01
6.5506622e+01	1.7581545e+01
6.5534111e+01	1.7575119e+01
6.5561600e+01	1.7568727e+01
6.5589096e+01	1.7562393e+01
6.5616585e+01	1.7556137e+01
6.5644073e+01	1.7549984e+01
6.5671562e+01	1.7543957e+01
6.5699051e+01	1.7538076e+01
6.5726540e+01	1.7532366e+01
6.5754028e+01	1.7526840e+01
6.5781517e+01	1.7521519e+01
6.5809006e+01	1.7516424e+01
6.5836494e+01	1.7511576e+01
6.5863983e+01	1.7506994e+01
6.5891472e+01	1.7502695e+01
6.5918961e+01	1.7498697e+01
6.5946449e+01	1.7495008e+01
6.5973938e+01	1.7491640e+01
6.6001427e+01	1.7488602e+01
6.6028915e+01	1.7485909e+01
6.6056404e+01	1.7483572e+01
6.6083900e+01	1.7481609e+01
6.6111389e+01	1.7480026e+01
6.6138878e+01	1.7478834e+01
6.6166367e+01	1.7478033e+01
6.6193855e+01	1.7477629e+01
6.6221344e+01	1.7477623e+01
6.6248833e+01	1.7478018e+01
6.6276321e+01	1.7478813e+01
6.6303810e+01	1.7480009e+01
6.6331299e+01	1.7481600e+01
6.6358788e+01	1.7483591e+01
6.6386276e+01	1.7485981e+01
6.6413765e+01	1.7488762e+01
6.6441254e+01	1.7491924e+01
6.6468742e+01	1.7495459e+01
6.6496231e+01	1.7499353e+01
6.6523720e+01	1.7503595e+01
6.6551208e+01	1.7508177e+01
6.6578705e+01	1.7513084e+01
6.6606194e+01	1.7518307e+01
6.6633682e+01	1.7523832e+01
6.6661171e+01	1.7529648e+01
6.6688660e+01	1.7535738e+01
6.6716148e+01	1.7542086e+01
6.6743637e+01	1.7548674e+01
6.6771126e+01	1.7555485e+01
6.6798615e+01	1.7562504e+01
6.6826103e+01	1.7569714e+01
6.6853592e+01	1.7577095e+01
6.6881081e+01	1.7584625e+01
6.6908569e+01	1.7592289e+01
6.6936058e+01	1.7600063e+01
6.6963547e+01	1.7607933e+01
6.6991035e+01	1.7615879e+01
6.7018524e+01	1.7623886e+01
6.7046021e+01	1.7631933e+01
6.7073509e+01	1.7640007e+01
6.7100998e+01	1.7648085e+01
6.7128487e+01	1.7656151e+01
6.7155975e+01	1.7664181e+01
6.7183464e+01	1.7672161e+01
6.7210953e+01	1.7680069e+01
6.7238441e+01	1.7687889e+01
6.7265930e+01	1.7695606e+01
6.7293419e+01	1.7703209e+01
6.7320908e+01	1.7710684e+01
6.7348396e+01	1.7718023e+01
6.7375885e+01	1.7725214e+01
6.7403374e+01	1.7732244e+01
6.7430862e+01	1.7739101e+01
6.7458351e+01	1.7745777e+01
6.7485840e+01	1.7752253e+01
6.7513329e+01	1.7758518e+01
6.7540825e+01	1.7764561e+01
6.7568314e+01	1.7770374e+01
6.7595802e+01	1.7775953e+01
6.7623291e+01	1.7781294e+01
6.7650780e+01	1.7786390e+01
6.7678268e+01	1.7791235e+01
6.7705757e+01	1.7795813e+01
6.7733246e+01	1.7800117e+01
6.7760735e+01	1.7804146e+01
6.7788223e+01	1.7807896e+01
6.7815712e+01	1.7811369e+01
6.7843201e+01	1.7814562e+01
6.7870689e+01	1.7817461e+01
6.7898178e+01	1.7820053e+01
6.7925667e+01	1.7822332e+01
6.7953156e+01	1.7824299e+01
6.7980644e+01	1.7825958e+01
6.8008141e+01	1.7827309e+01
6.8035629e+01	1.7828344e+01
6.8063118e+01	1.7829065e+01
6.8090607e+01	1.7829472e+01
6.8118095e+01	1.7829559e+01
6.8145584e+01	1.7829327e+01
6.8173073e+01	1.7828773e+01
6.8200562e+01	1.7827898e+01
6.8228050e+01	1.7826706e+01
6.8255539e+01	1.7825201e+01
6.8283028e+01	1.7823393e+01
6.8310516e+01	1.7821289e+01
6.8338005e+01	1.7818901e+01
6.8365494e+01	1.7816236e+01
6.8392982e+01	1.7813305e+01
6.8420471e+01	1.7810114e+01
6.8447960e+01	1.7806675e+01
6.8475449e+01	1.7802998e+01
6.8502945e+01	1.7799095e+01
6.8530434e+01	1.7794979e+01
6.8557922e+01	1.7790657e+01
6.8585411e+01	1.7786142e+01
6.8612900e+01	1.7781454e+01
6.8640388e+01	1.7776606e+01
6.8667877e+01	1.7771618e+01
6.8695366e+01	1.7766508e+01
6.8722855e+01	1.7761297e+01
6.8750343e+01	1.7756001e+01
6.8777832e+01	1.7750639e+01
6.8805321e+01	1.7745232e+01
6.8832809e+01	1.7739792e+01
6.8860298e+01	1.7734339e+01
6.8887787e+01	1.7728893e+01
6.8915276e+01	1.7723482e+01
6.8942764e+01	1.7718130e+01
6.8970253e+01	1.7712866e+01
6.8997749e+01	1.7707718e+01
6.9025238e+01	1.7702703e+01
6.9052727e+01	1.7697847e+01
6.9080215e+01	1.7693167e+01
6.9107704e+01	1.7688679e+01
6.9135193e+01	1.7684406e+01
6.9162682e+01	1.7680374e+01
6.9190170e+01	1.7676605e+01
6.9217659e+01	1.7673119e+01
6.9245148e+01	1.7669931e+01
6.9272636e+01	1.7667059e+01
6.9300125e+01	1.7664524e+01
6.9327614e+01	1.7662344e+01
6.9355103e+01	1.7660543e+01
6.9382591e+01	1.7659138e+01
6.9410080e+01	1.7658136e+01
6.9437569e+01	1.7657558e+01
6.9465065e+01	1.7657415e+01
6.9492554e+01	1.7657722e+01
6.9520042e+01	1.7658489e+01
6.9547531e+01	1.7659723e+01
6.9575020e+01	1.7661427e+01
6.9602509e+01	1.7663607e+01
6.9629997e+01	1.7666271e+01
6.9657486e+01	1.7669426e+01
6.9684975e+01	1.7673077e+01
6.9712463e+01	1.7677229e+01
6.9739952e+01	1.7681885e+01
6.9767441e+01	1.7687037e+01
6.9794930e+01	1.7692680e+01
6.9822418e+01	1.7698812e+01
6.9849907e+01	1.7705433e+01
6.9877396e+01	1.7712536e+01
6.9904884e+01	1.7720114e+01
6.9932373e+01	1.7728159e+01
6.9959869e+01	1.7736660e+01
6.9987358e+01	1.7745609e+01
7.0014847e+01	1.7754990e+01
7.0042336e+01	1.7764786e+01
7.0069824e+01	1.7774982e+01
7.0097313e+01	1.7785563e+01
7.0124802e+01	1.7796505e+01
7.0152290e+01	1.7807789e+01
7.0179779e+01	1.7819395e+01
7.0207268e+01	1.7831297e+01
7.0234756e+01	1.7843475e+01
7.0262245e+01	1.7855906e+01
7.0289734e+01	1.7868563e+01
7.0317223e+01	1.7881426e+01
7.0344711e+01	1.7894466e+01
7.0372200e+01	1.7907663e+01
7.0399689e+01	1.7920988e+01
7.0427185e+01	1.7934416e+01
7.0454674e+01	1.7947918e+01
7.0482162e+01	1.7961468e+01
7.0509651e+01	1.7975040e+01
7.0537140e+01	1.7988613e+01
7.0564629e+01	1.8002161e+01
7.0592117e+01	1.8015669e+01
7.0619606e+01	1.8029112e+01
7.0647095e+01	1.8042469e+01
7.0674583e+01	1.8055717e+01
7.0702072e+01	1.8068838e+01
7.0729561e+01	1.8081806e+01
7.0757050e+01	1.8094603e+01
7.0784538e+01	1.8107212e+01
7.0812027e+01	1.8119610e+01
7.0839516e+01	1.8131779e+01
7.0867004e+01	1.8143696e+01
7.0894493e+01	1.8155340e+01
7.0921989e+01	1.8166693e+01
7.0949478e+01	1.8177744e+01
7.0976967e+01	1.8188478e+01
7.1004456e+01	1.8198881e+01
7.1031944e+01	1.8208935e+01
7.1059433e+01	1.8218626e+01
7.1086922e+01	1.8227940e+01
7.1114410e+01	1.8236870e+01
7.1141899e+01	1.8245405e+01
7.1169388e+01	1.8253531e+01
7.1196877e+01	1.8261229e+01
7.1224365e+01	1.8268486e+01
7.1251854e+01	1.8275297e+01
7.1279343e+01	1.8281654e+01
7.1306831e+01	1.8287556e+01
7.1334320e+01	1.8292992e+01
7.1361809e+01	1.8297953e+01
7.1389297e+01	1.8302429e+01
7.1416794e+01	1.8306421e+01
7.1444283e+01	1.8309921e+01
7.1471771e+01	1.8312931e+01
7.1499260e+01	1.8315447e+01
7.1526749e+01	1.8317469e+01
7.1554237e+01	1.8319000e+01
7.1581726e+01	1.8320044e+01
7.1609215e+01	1.8320601e+01
7.1636703e+01	1.8320679e+01
7.1664192e+01	1.8320286e+01
7.1691681e+01	1.8319422e+01
7.1719170e+01	1.8318100e+01
7.1746658e+01	1.8316324e+01
7.1774147e+01	1.8314106e+01
7.1801636e+01	1.8311457e+01
7.1829124e+01	1.8308384e+01
7.1856613e+01	1.8304899e+01
7.1884109e+01	1.8301014e+01
7.1911598e+01	1.8296745e+01
7.1939087e+01	1.8292107e+01
7.1966576e+01	1.8287121e+01
7.1994064e+01	1.8281807e+01
7.2021553e+01	1.8276186e+01
7.2049042e+01	1.8270279e+01
7.2076530e+01	1.8264107e+01
7.2104019e+01	1.8257689e+01
7.2131508e+01	1.8251047e+01
7.2158997e+01	1.8244202e+01
7.2186485e+01	1.8237181e+01
7.2213974e+01	1.8230005e+01
7.2241463e+01	1.8222706e+01
7.2268951e+01	1.8215313e+01
7.2296440e+01	1.8207857e+01
7.2323929e+01	1.8200369e+01
7.2351418e+01	1.8192869e+01
7.2378914e+01	1.8185385e+01
7.2406403e+01	1.8177938e+01
7.2433891e+01	1.8170551e+01
7.2461380e+01	1.8163248e+01
7.2488869e+01	1.8156054e+01
7.2516357e+01	1.8148991e+01
7.2543846e+01	1.8142092e+01
7.2571335e+01	1.8135380e+01
7.2598824e+01	1.8128880e+01
7.2626312e+01	1.8122612e+01
7.2653801e+01	1.8116592e+01
7.2681290e+01	1.8110838e+01
7.2708778e+01	1.8105373e+01
7.2736267e+01	1.8100220e+01
7.2763756e+01	1.8095392e+01
7.2791245e+01	1.8090908e+01
7.2818733e+01	1.8086777e+01
7.2846230e+01	1.8083012e+01
7.2873718e+01	1.8079617e+01
7.2901207e+01	1.8076599e+01
7.2928696e+01	1.8073975e+01
7.2956184e+01	1.8071751e+01
7.2983673e+01	1.8069937e+01
7.3011162e+01	1.8068533e+01
7.3038651e+01	1.8067539e+01
7.3066139e+01	1.8066956e+01
7.3093628e+01	1.8066774e+01
7.3121117e+01	1.8066994e+01
7.3148605e+01	1.8067616e+01
7.3176094e+01	1.8068636e+01
7.3203583e+01	1.8070055e+01
7.3231071e+01	1.8071871e+01
7.3258560e+01	1.8074078e+01
7.3286049e+01	1.8076670e+01
7.3313538e+01	1.8079634e+01
7.3341034e+01	1.8082960e+01
7.3368523e+01	1.8086636e+01
7.3396011e+01	1.8090651e+01
7.3423500e+01	1.8094988e+01
7.3450989e+01	1.8099636e+01
7.3478477e+01	1.8104576e+01
7.3505966e+01	1.8109795e+01
7.3533455e+01	1.8115274e+01
7.3560944e+01	1.8120995e+01
7.3588432e+01	1.8126942e+01
7.3615921e+01	1.8133093e+01
7.3643410e+01	1.8139433e+01
7.3670898e+01	1.8145941e+01
7.3698387e+01	1.8152597e+01
7.3725876e+01	1.8159382e+01
7.3753365e+01	1.8166275e+01
7.3780853e+01	1.8173252e+01
7.3808342e+01	1.8180294e+01
7.3835838e+01	1.8187384e+01
7.3863327e+01	1.8194504e+01
7.3890816e+01	1.8201641e+01
7.3918304e+01	1.8208782e+01
7.3945793e+01	1.8215912e+01
7.3973282e+01	1.8223013e+01
7.4000771e+01	1.8230066e+01
7.4028259e+01	1.8237053e+01
7.4055748e+01	1.8243956e+01
7.4083237e+01	1.8250755e+01
7.4110725e+01	1.8257435e+01
7.4138214e+01	1.8263983e+01
7.4165703e+01	1.8270380e+01
7.4193192e+01	1.8276619e+01
7.4220680e+01	1.8282681e+01
7.4248169e+01	1.8288553e+01
7.4275658e+01	1.8294218e+01
7.4303154e+01	1.8299669e+01
7.4330643e+01	1.8304895e+01
7.4358131e+01	1.8309893e+01
7.4385620e+01	1.8314653e+01
7.4413109e+01	1.8319164e+01
7.4440598e+01	1.8323410e+01
7.4468086e+01	1.8327379e+01
7.4495575e+01	1.8331055e+01
7.4523064e+01	1.8334436e+01
7.4550552e+01	1.8337524e+01
7.4578041e+01	1.8340315e+01
7.4605530e+01	1.8342800e+01
7.4633018e+01	1.8344963e+01
7.4660507e+01	1.8346792e+01
7.4687996e+01	1.8348282e+01
7.4715485e+01	1.8349426e+01
7.4742973e+01	1.8350216e+01
7.4770462e+01	1.8350645e+01
7.4797958e+01	1.8350708e+01
7.4825447e+01	1.8350399e+01
7.4852936e+01	1.8349720e+01
7.4880424e+01	1.8348671e+01
7.4907913e+01	1.8347248e+01
7.4935402e+01	1.8345453e+01
7.4962891e+01	1.8343281e+01
7.4990379e+01	1.8340736e+01
7.5017868e+01	1.8337818e+01
7.5045357e+01	1.8334532e+01
7.5072845e+01	1.8330875e+01
7.5100334e+01	1.8326853e+01
7.5127823e+01	1.8322464e+01
7.5155312e+01	1.8317713e+01
7.5182800e+01	1.8312607e+01
7.5210289e+01	1.8307150e+01
7.5237778e+01	1.8301353e+01
7.5265266e+01	1.8295225e+01
7.5292763e+01	1.8288773e+01
7.5320251e+01	1.8282007e+01
7.5347740e+01	1.8274937e+01
7.5375229e+01	1.8267574e+01
7.5402718e+01	1.8259935e+01
7.5430206e+01	1.8252029e+01
7.5457695e+01	1.8243872e+01
7.5485184e+01	1.8235476e+01
7.5512672e+01	1.8226862e+01
7.5540161e+01	1.8218046e+01
7.5567650e+01	1.8209053e+01
7.5595139e+01	1.8199905e+01
7.5622627e+01	1.8190626e+01
7.5650116e+01	1.8181232e+01
7.5677605e+01	1.8171745e+01
7.5705093e+01	1.8162178e+01
7.5732582e+01	1.8152548e+01
7.5760078e+01	1.8142870e+01
7.5787567e+01	1.8133169e+01
7.5815056e+01	1.8123468e+01
7.5842545e+01	1.8113794e+01
7.5870033e+01	1.8104170e+01
7.5897522e+01	1.8094620e+01
7.5925011e+01	1.8085155e+01
7.5952499e+01	1.8075800e+01
7.5979988e+01	1.8066574e+01
7.6007477e+01	1.8057505e+01
7.6034966e+01	1.8048616e+01
7.6062454e+01	1.8039928e+01
7.6089943e+01	1.8031456e+01
7.6117432e+01	1.8023209e+01
7.6144920e+01	1.8015205e+01
7.6172409e+01	1.8007463e+01
7.6199898e+01	1.8000000e+01
7.6227386e+01	1.7992830e+01
7.6254883e+01	1.7985956e+01
7.6282372e+01	1.7979391e+01
7.6309860e+01	1.7973145e+01
7.6337349e+01	1.7967232e+01
7.6364838e+01	1.7961655e+01
7.6392326e+01	1.7956421e+01
7.6419815e+01	1.7951534e+01
7.6447304e+01	1.7947001e+01
7.6474792e+01	1.7942825e+01
7.6502281e+01	1.7939011e+01
7.6529770e+01	1.7935566e+01
7.6557259e+01	1.7932489e+01
7.6584747e+01	1.7929779e+01
7.6612236e+01	1.7927433e+01
7.6639725e+01	1.7925446e+01
7.6667213e+01	1.7923817e+01
7.6694702e+01	1.7922541e+01
7.6722198e+01	1.7921608e+01
7.6749687e+01	1.7921007e+01
7.6777176e+01	1.7920727e+01
7.6804665e+01	1.7920755e+01
7.6832153e+01	1.7921083e+01
7.6859642e+01	1.7921700e+01
7.6887131e+01	1.7922596e+01
7.6914619e+01	1.7923756e+01
7.6942108e+01	1.7925171e+01
7.6969597e+01	1.7926823e+01
7.6997086e+01	1.7928699e+01
7.7024574e+01	1.7930786e+01
7.7052063e+01	1.7933065e+01
7.7079552e+01	1.7935522e+01
7.7107040e+01	1.7938135e+01
7.7134529e+01	1.7940893e+01
7.7162018e+01	1.7943783e+01
7.7189507e+01	1.7946796e+01
7.7217003e+01	1.7949923e+01
7.7244492e+01	1.7953148e+01
7.7271980e+01	1.7956459e+01
7.7299469e+01	1.7959839e+01
7.7326958e+01	1.7963276e+01
7.7354446e+01	1.7966747e+01
7.7381935e+01	1.7970240e+01
7.7409424e+01	1.7973738e+01
7.7436913e+01	1.7977228e+01
7.7464401e+01	1.7980701e+01
7.7491890e+01	1.7984146e+01
7.7519379e+01	1.7987555e+01
7.7546867e+01	1.7990910e+01
7.7574356e+01	1.7994196e+01
7.7601845e+01	1.7997398e+01
7.7629333e+01	1.8000507e+01
7.7656822e+01	1.8003515e+01
7.7684311e+01	1.8006416e+01
7.7711807e+01	1.8009201e+01
7.7739296e+01	1.8011858e+01
7.7766785e+01	1.8014372e+01
7.7794273e+01	1.8016720e+01
7.7821762e+01	1.8018892e+01
7.7849251e+01	1.8020882e+01
7.7876740e+01	1.8022684e+01
7.7904228e+01	1.8024296e+01
7.7931717e+01	1.8025705e+01
7.7959206e+01	1.8026901e+01
7.7986694e+01	1.8027874e+01
7.8014183e+01	1.8028614e+01
7.8041672e+01	1.8029110e+01
7.8069160e+01	1.8029350e+01
7.8096649e+01	1.8029329e+01
7.8124138e+01	1.8029041e+01
7.8151627e+01	1.8028484e+01
7.8179123e+01	1.8027657e+01
7.8206612e+01	1.8026558e+01
7.8234100e+01	1.8025185e+01
7.8261589e+01	1.8023537e+01
7.8289078e+01	1.8021608e+01
7.8316566e+01	1.8019403e+01
7.8344055e+01	1.8016918e+01
7.8371544e+01	1.8014153e+01
7.8399033e+01	1.8011108e+01
7.8426521e+01	1.8007782e+01
7.8454010e+01	1.8004177e+01
7.8481499e+01	1.8000299e+01
7.8508987e+01	1.7996153e+01
7.8536476e+01	1.7991745e+01
7.8563965e+01	1.7987082e+01
7.8591454e+01	1.7982176e+01
7.8618942e+01	1.7977036e+01
7.8646431e+01	1.7971674e+01
7.8673927e+01	1.7966101e+01
7.8701416e+01	1.7960325e+01
7.8728905e+01	1.7954357e+01
7.8756393e+01	1.7948210e+01
7.8783882e+01	1.7941896e+01
7.8811371e+01	1.7935432e+01
7.8838860e+01	1.7928841e+01
7.8866348e+01	1.7922144e+01
7.8893837e+01	1.7915365e+01
7.8921326e+01	1.7908524e+01
7.8948814e+01	1.7901634e+01
7.8976303e+01	1.7894711e+01
7.9003792e+01	1.7887770e+01
7.9031281e+01	1.7880825e+01
7.9058769e+01	1.7873896e+01
7.9086258e+01	1.7867004e+01
7.9113747e+01	1.7860174e+01
7.9141243e+01	1.7853424e+01
7.9168732e+01	1.7846771e+01
7.9196220e+01	1.7840229e+01
7.9223709e+01	1.7833817e+01
7.9251198e+01	1.7827557e+01
7.9278687e+01	1.7821472e+01
7.9306175e+01	1.7815580e+01
7.9333664e+01	1.7809898e+01
7.9361153e+01	1.7804440e+01
7.9388641e+01	1.7799215e+01
7.9416130e+01	1.7794243e+01
7.9443619e+01	1.7789532e+01
7.9471107e+01	1.7785095e+01
7.9498596e+01	1.7780941e+01
7.9526085e+01	1.7777081e+01
7.9553574e+01	1.7773521e+01
7.9581062e+01	1.7770277e+01
7.9608551e+01	1.7767357e+01
7.9636047e+01	1.7764771e+01
7.9663536e+01	1.7762520e+01
7.9691025e+01	1.7760603e+01
7.9718513e+01	1.7759024e+01
7.9746002e+01	1.7757786e+01
7.9773491e+01	1.7756895e+01
7.9800980e+01	1.7756355e+01
7.9828468e+01	1.7756165e+01
7.9855957e+01	1.7756325e+01
7.9883446e+01	1.7756832e+01
7.9910934e+01	1.7757681e+01
7.9938423e+01	1.7758871e+01
7.9965912e+01	1.7760395e+01
7.9993401e+01	1.7762247e+01
8.0020889e+01	1.7764418e+01
8.0048378e+01	1.7766895e+01
8.0075867e+01	1.7769667e+01
8.0103355e+01	1.7772722e+01
8.0130852e+01	1.7776049e+01
8.0158340e+01	1.7779634e+01
8.0185829e+01	1.7783468e+01
8.0213318e+01	1.7787537e+01
8.0240807e+01	1.7791826e+01
8.0268295e+01	1.7796324e+01
8.0295784e+01	1.7801014e+01
8.0323273e+01	1.7805885e+01
8.0350761e+01	1.7810919e+01
8.0378250e+01	1.7816097e+01
8.0405739e+01	1.7821405e+01
8.0433228e+01	1.7826832e+01
8.0460716e+01	1.7832363e+01
8.0488205e+01	1.7837990e+01
8.0515694e+01	1.7843704e+01
8.0543182e+01	1.7849493e+01
8.0570671e+01	1.7855343e+01
8.0598167e+01	1.7861240e+01
8.0625656e+01	1.7867174e+01
8.0653145e+01	1.7873133e+01
8.0680634e+01	1.7879105e+01
8.0708122e+01	1.7885078e+01
8.0735611e+01	1.7891039e+01
8.0763100e+01	1.7896971e+01
8.0790588e+01	1.7902863e+01
8.0818077e+01	1.7908707e+01
8.0845566e+01	1.7914497e+01
8.0873055e+01	1.7920225e+01
8.0900543e+01	1.7925882e+01
8.0928032e+01	1.7931458e+01
8.0955521e+01	1.7936941e+01
8.0983009e+01	1.7942333e+01
8.1010498e+01	1.7947626e+01
8.1037987e+01	1.7952820e+01
8.1065475e+01	1.7957905e+01
8.1092972e+01	1.7962868e+01
8.1120461e+01	1.7967701e+01
8.1147949e+01	1.7972403e+01
8.1175438e+01	1.7976969e+01
8.1202927e+01	1.7981400e+01
8.1230415e+01	1.7985685e+01
8.1257904e+01	1.7989826e+01
8.1285393e+01	1.7993816e+01
8.1312881e+01	1.7997656e+01
8.1340370e+01	1.8001337e+01
8.1367859e+01	1.8004860e+01
8.1395348e+01	1.8008217e+01
8.1422836e+01	1.8011406e+01
8.1450325e+01	1.8014425e+01
8.1477814e+01	1.8017277e+01
8.1505302e+01	1.8019957e+01
8.1532791e+01	1.8022467e+01
8.1560287e+01	1.8024803e+01
8.1587776e+01	1.8026964e+01
8.1615265e+01	1.8028950e+01
8.1642754e+01	1.8030762e+01
8.1670242e+01	1.8032398e+01
8.1697731e+01	1.8033859e+01
8.1725220e+01	1.8035141e+01
8.1752708e+01	1.8036242e+01
8.1780197e+01	1.8037157e+01
8.1807686e+01	1.8037893e+01
8.1835175e+01	1.8038452e+01
8.1862663e+01	1.8038837e+01
8.1890152e+01	1.8039053e+01
8.1917641e+01	1.8039106e+01
8.1945129e+01	1.8039000e+01
8.1972618e+01	1.8038744e+01
8.2000107e+01	1.8038343e+01
8.2027596e+01	1.8037802e+01
8.2055092e+01	1.8037123e+01
8.2082581e+01	1.8036316e+01
8.2110069e+01	1.8035395e+01
8.2137558e+01	1.8034370e+01
8.2165047e+01	1.8033260e+01
8.2192535e+01	1.8032082e+01
8.2220024e+01	1.8030848e+01
8.2247513e+01	1.8029570e+01
8.2275002e+01	1.8028254e+01
8.2302490e+01	1.8026915e+01
8.2329979e+01	1.8025562e+01
8.2357468e+01	1.8024214e+01
8.2384956e+01	1.8022884e+01
8.2412445e+01	1.8021591e+01
8.2439934e+01	1.8020344e+01
8.2467422e+01	1.8019154e+01
8.2494911e+01	1.8018032e+01
8.2522400e+01	1.8016994e+01
8.2549896e+01	1.8016060e+01
8.2577385e+01	1.8015245e+01
8.2604874e+01	1.8014570e+01
8.2632362e+01	1.8014044e+01
8.2659851e+01	1.8013678e+01
8.2687340e+01	1.8013485e+01
8.2714828e+01	1.8013479e+01
8.2742317e+01	1.8013670e+01
8.2769806e+01	1.8014069e+01
8.2797295e+01	1.8014679e+01
8.2824783e+01	1.8015514e+01
8.2852272e+01	1.8016590e+01
8.2879761e+01	1.8017921e+01
8.2907249e+01	1.8019514e+01
8.2934738e+01	1.8021372e+01
8.2962227e+01	1.8023500e+01
8.2989716e+01	1.8025904e+01
8.3017212e+01	1.8028591e+01
8.3044701e+01	1.8031565e+01
8.3072189e+01	1.8034832e+01
8.3099678e+01	1.8038401e+01
8.3127167e+01	1.8042274e+01
8.3154655e+01	1.8046455e+01
8.3182144e+01	1.8050945e+01
8.3209633e+01	1.8055742e+01
8.3237122e+01	1.8060846e+01
8.3264610e+01	1.8066257e+01
8.3292099e+01	1.8071970e+01
8.3319588e+01	1.8077982e+01
8.3347076e+01	1.8084286e+01
8.3374565e+01	1.8090878e+01
8.3402054e+01	1.8097746e+01
8.3429543e+01	1.8104885e+01
8.3457031e+01	1.8112284e+01
8.3484520e+01	1.8119934e+01
8.3512016e+01	1.8127829e+01
8.3539505e+01	1.8135956e+01
8.3566994e+01	1.8144312e+01
8.3594482e+01	1.8152887e+01
8.3621971e+01	1.8161667e+01
8.3649460e+01	1.8170637e+01
8.3676949e+01	1.8179787e+01
8.3704437e+01	1.8189096e+01
8.3731926e+01	1.8198557e+01
8.3759415e+01	1.8208157e+01
8.3786903e+01	1.8217890e+01
8.3814392e+01	1.8227747e+01
8.3841881e+01	1.8237722e+01
8.3869370e+01	1.8247801e+01
8.3896858e+01	1.8257971e+01
8.3924347e+01	1.8268219e+01
8.3951836e+01	1.8278528e+01
8.3979332e+01	1.8288883e+01
8.4006821e+01	1.8299274e+01
8.4034309e+01	1.8309690e+01
8.4061798e+01	1.8320122e+01
8.4089287e+01	1.8330551e+01
8.4116776e+01	1.8340965e+01
8.4144264e+01	1.8351345e+01
8.4171753e+01	1.8361683e+01
8.4199242e+01	1.8371969e+01
8.4226730e+01	1.8382195e+01
8.4254219e+01	1.8392349e+01
8.4281708e+01	1.8402422e+01
8.4309196e+01	1.8412399e+01
8.4336685e+01	1.8422268e+01
8.4364174e+01	1.8432014e+01
8.4391663e+01	1.8441628e+01
8.4419151e+01	1.8451094e+01
8.4446640e+01	1.8460398e+01
8.4474136e+01	1.8469528e+01
8.4501625e+01	1.8478472e+01
8.4529114e+01	1.8487223e+01
8.4556602e+01	1.8495775e+01
8.4584091e+01	1.8504120e+01
8.4611580e+01	1.8512239e+01
8.4639069e+01	1.8520123e+01
8.4666557e+01	1.8527754e+01
8.4694046e+01	1.8535128e+01
8.4721535e+01	1.8542234e+01
