# Export File Created with QBlade CE v2.0.9_beta windows on 07.09.2025 at 08:26:12
[Conditions_01: NREL_MIT_5MW_TLP]
Time [s]	NP Wave Elevation [m]
2.0589367e+01	4.5135921e-01
2.0616856e+01	4.4738457e-01
2.0644346e+01	4.4309333e-01
2.0671835e+01	4.3848652e-01
2.0699324e+01	4.3356270e-01
2.0726812e+01	4.2832220e-01
2.0754303e+01	4.2276558e-01
2.0781792e+01	4.1689396e-01
2.0809280e+01	4.1070688e-01
2.0836769e+01	4.0420693e-01
2.0864258e+01	3.9739478e-01
2.0891748e+01	3.9027250e-01
2.0919237e+01	3.8284254e-01
2.0946726e+01	3.7510675e-01
2.0974215e+01	3.6706775e-01
2.1001705e+01	3.5872915e-01
2.1029194e+01	3.5009342e-01
2.1056683e+01	3.4116447e-01
2.1084171e+01	3.3194634e-01
2.1111660e+01	3.2244384e-01
2.1139151e+01	3.1265950e-01
2.1166639e+01	3.0260092e-01
2.1194128e+01	2.9227248e-01
2.1221617e+01	2.8167924e-01
2.1249107e+01	2.7082628e-01
2.1276596e+01	2.5972190e-01
2.1304085e+01	2.4837159e-01
2.1331573e+01	2.3678173e-01
2.1359064e+01	2.2496086e-01
2.1386553e+01	2.1291620e-01
2.1414042e+01	2.0065539e-01
2.1441530e+01	1.8818715e-01
2.1469019e+01	1.7551997e-01
2.1496510e+01	1.6266197e-01
2.1523998e+01	1.4962359e-01
2.1551487e+01	1.3641368e-01
2.1578976e+01	1.2304215e-01
2.1606466e+01	1.0951801e-01
2.1633955e+01	9.5853925e-02
2.1661444e+01	8.2058176e-02
2.1688932e+01	6.8142705e-02
2.1716421e+01	5.4118186e-02
2.1743912e+01	3.9994199e-02
2.1771400e+01	2.5784746e-02
2.1798889e+01	1.1499779e-02
2.1826378e+01	-2.8491002e-03
2.1853868e+01	-1.7250694e-02
2.1881357e+01	-3.1692632e-02
2.1908846e+01	-4.6162479e-02
2.1936335e+01	-6.0649414e-02
2.1963825e+01	-7.5141706e-02
2.1991314e+01	-8.9625768e-02
2.2018803e+01	-1.0409059e-01
2.2046291e+01	-1.1852354e-01
2.2073780e+01	-1.3291311e-01
2.2101271e+01	-1.4724807e-01
2.2128759e+01	-1.6151501e-01
2.2156248e+01	-1.7570205e-01
2.2183737e+01	-1.8979809e-01
2.2211227e+01	-2.0379207e-01
2.2238716e+01	-2.1767031e-01
2.2266205e+01	-2.3142247e-01
2.2293694e+01	-2.4503626e-01
2.2321182e+01	-2.5850260e-01
2.2348673e+01	-2.7180955e-01
2.2376162e+01	-2.8494543e-01
2.2403650e+01	-2.9790121e-01
2.2431139e+01	-3.1066504e-01
2.2458630e+01	-3.2322979e-01
2.2486118e+01	-3.3558330e-01
2.2513607e+01	-3.4771746e-01
2.2541096e+01	-3.5962269e-01
2.2568586e+01	-3.7129164e-01
2.2596075e+01	-3.8271376e-01
2.2623564e+01	-3.9388430e-01
2.2651052e+01	-4.0479365e-01
2.2678541e+01	-4.1543573e-01
2.2706032e+01	-4.2580500e-01
2.2733521e+01	-4.3589351e-01
2.2761009e+01	-4.4569564e-01
2.2788498e+01	-4.5520794e-01
2.2815989e+01	-4.6442500e-01
2.2843477e+01	-4.7334149e-01
2.2870966e+01	-4.8195383e-01
2.2898455e+01	-4.9025962e-01
2.2925943e+01	-4.9825513e-01
2.2953434e+01	-5.0593799e-01
2.2980923e+01	-5.1330584e-01
2.3008411e+01	-5.2035767e-01
2.3035900e+01	-5.2709174e-01
2.3063391e+01	-5.3350794e-01
2.3090879e+01	-5.3960496e-01
2.3118368e+01	-5.4538310e-01
2.3145857e+01	-5.5084288e-01
2.3173347e+01	-5.5598509e-01
2.3200836e+01	-5.6081104e-01
2.3228325e+01	-5.6532097e-01
2.3255814e+01	-5.6951696e-01
2.3283302e+01	-5.7340199e-01
2.3310793e+01	-5.7697809e-01
2.3338282e+01	-5.8024675e-01
2.3365770e+01	-5.8321136e-01
2.3393259e+01	-5.8587652e-01
2.3420750e+01	-5.8824313e-01
2.3448238e+01	-5.9031647e-01
2.3475727e+01	-5.9210014e-01
2.3503216e+01	-5.9359819e-01
2.3530704e+01	-5.9481305e-01
2.3558195e+01	-5.9575063e-01
2.3585684e+01	-5.9641600e-01
2.3613173e+01	-5.9681284e-01
2.3640661e+01	-5.9694564e-01
2.3668152e+01	-5.9681892e-01
2.3695641e+01	-5.9643847e-01
2.3723129e+01	-5.9580839e-01
2.3750618e+01	-5.9493399e-01
2.3778109e+01	-5.9382129e-01
2.3805597e+01	-5.9247351e-01
2.3833086e+01	-5.9089720e-01
2.3860575e+01	-5.8909595e-01
2.3888063e+01	-5.8707660e-01
2.3915554e+01	-5.8484411e-01
2.3943043e+01	-5.8240157e-01
2.3970531e+01	-5.7975692e-01
2.3998020e+01	-5.7691306e-01
2.4025511e+01	-5.7387489e-01
2.4052999e+01	-5.7064909e-01
2.4080488e+01	-5.6723946e-01
2.4107977e+01	-5.6365150e-01
2.4135466e+01	-5.5989009e-01
2.4162956e+01	-5.5595905e-01
2.4190445e+01	-5.5186462e-01
2.4217934e+01	-5.4761100e-01
2.4245422e+01	-5.4320312e-01
2.4272913e+01	-5.3864479e-01
2.4300402e+01	-5.3394258e-01
2.4327890e+01	-5.2910089e-01
2.4355379e+01	-5.2412301e-01
2.4382870e+01	-5.1901525e-01
2.4410358e+01	-5.1378107e-01
2.4437847e+01	-5.0842643e-01
2.4465336e+01	-5.0295669e-01
2.4492825e+01	-4.9737406e-01
2.4520315e+01	-4.9168471e-01
2.4547804e+01	-4.8589444e-01
2.4575293e+01	-4.8000705e-01
2.4602781e+01	-4.7402743e-01
2.4630272e+01	-4.6796063e-01
2.4657761e+01	-4.6181163e-01
2.4685249e+01	-4.5558602e-01
2.4712738e+01	-4.4928837e-01
2.4740227e+01	-4.4292265e-01
2.4767717e+01	-4.3649572e-01
2.4795206e+01	-4.3001160e-01
2.4822695e+01	-4.2347682e-01
2.4850183e+01	-4.1689515e-01
2.4877674e+01	-4.1027316e-01
2.4905163e+01	-4.0361676e-01
2.4932652e+01	-3.9692968e-01
2.4960140e+01	-3.9022011e-01
2.4987629e+01	-3.8349155e-01
2.5015120e+01	-3.7675098e-01
2.5042608e+01	-3.7000474e-01
2.5070097e+01	-3.6325920e-01
2.5097586e+01	-3.5651898e-01
2.5125076e+01	-3.4979090e-01
2.5152565e+01	-3.4308174e-01
2.5180054e+01	-3.3639714e-01
2.5207542e+01	-3.2974285e-01
2.5235033e+01	-3.2312652e-01
2.5262522e+01	-3.1655353e-01
2.5290010e+01	-3.1003165e-01
2.5317499e+01	-3.0356526e-01
2.5344988e+01	-2.9716223e-01
2.5372478e+01	-2.9082793e-01
2.5399967e+01	-2.8456873e-01
2.5427456e+01	-2.7839142e-01
2.5454945e+01	-2.7230093e-01
2.5482435e+01	-2.6630321e-01
2.5509924e+01	-2.6040521e-01
2.5537413e+01	-2.5461203e-01
2.5564901e+01	-2.4892853e-01
2.5592390e+01	-2.4336036e-01
2.5619881e+01	-2.3791324e-01
2.5647369e+01	-2.3259147e-01
2.5674858e+01	-2.2739947e-01
2.5702347e+01	-2.2234251e-01
2.5729837e+01	-2.1742398e-01
2.5757326e+01	-2.1264711e-01
2.5784815e+01	-2.0801777e-01
2.5812304e+01	-2.0353711e-01
2.5839794e+01	-1.9920804e-01
2.5867283e+01	-1.9503456e-01
2.5894772e+01	-1.9101663e-01
2.5922260e+01	-1.8715824e-01
2.5949749e+01	-1.8346050e-01
2.5977240e+01	-1.7992251e-01
2.6004728e+01	-1.7654771e-01
2.6032217e+01	-1.7333499e-01
2.6059706e+01	-1.7028546e-01
2.6087196e+01	-1.6739745e-01
2.6114685e+01	-1.6466968e-01
2.6142174e+01	-1.6210213e-01
2.6169662e+01	-1.5969291e-01
2.6197151e+01	-1.5743993e-01
2.6224642e+01	-1.5534134e-01
2.6252131e+01	-1.5339270e-01
2.6279619e+01	-1.5159163e-01
2.6307108e+01	-1.4993481e-01
2.6334599e+01	-1.4841707e-01
2.6362087e+01	-1.4703454e-01
2.6389576e+01	-1.4578258e-01
2.6417065e+01	-1.4465478e-01
2.6444555e+01	-1.4364699e-01
2.6472044e+01	-1.4275138e-01
2.6499533e+01	-1.4196280e-01
2.6527021e+01	-1.4127357e-01
2.6554510e+01	-1.4067777e-01
2.6582001e+01	-1.4016680e-01
2.6609489e+01	-1.3973397e-01
2.6636978e+01	-1.3937068e-01
2.6664467e+01	-1.3906938e-01
2.6691957e+01	-1.3882117e-01
2.6719446e+01	-1.3861772e-01
2.6746935e+01	-1.3845044e-01
2.6774424e+01	-1.3830997e-01
2.6801912e+01	-1.3818718e-01
2.6829403e+01	-1.3807264e-01
2.6856892e+01	-1.3795829e-01
2.6884380e+01	-1.3783318e-01
2.6911869e+01	-1.3768873e-01
2.6939360e+01	-1.3751623e-01
2.6966848e+01	-1.3730434e-01
2.6994337e+01	-1.3704546e-01
2.7021826e+01	-1.3672984e-01
2.7049316e+01	-1.3634728e-01
2.7076805e+01	-1.3588838e-01
2.7104294e+01	-1.3534620e-01
2.7131783e+01	-1.3471007e-01
2.7159271e+01	-1.3397148e-01
2.7186762e+01	-1.3312188e-01
2.7214251e+01	-1.3215336e-01
2.7241739e+01	-1.3105689e-01
2.7269228e+01	-1.2982461e-01
2.7296719e+01	-1.2844971e-01
2.7324207e+01	-1.2692434e-01
2.7351696e+01	-1.2524179e-01
2.7379185e+01	-1.2339509e-01
2.7406673e+01	-1.2137666e-01
2.7434164e+01	-1.1918246e-01
2.7461653e+01	-1.1680557e-01
2.7489141e+01	-1.1424047e-01
2.7516630e+01	-1.1148262e-01
2.7544121e+01	-1.0852672e-01
2.7571609e+01	-1.0536953e-01
2.7599098e+01	-1.0200692e-01
2.7626587e+01	-9.8435752e-02
2.7654078e+01	-9.4651870e-02
2.7681566e+01	-9.0654083e-02
2.7709055e+01	-8.6439282e-02
2.7736544e+01	-8.2006179e-02
2.7764032e+01	-7.7353410e-02
2.7791523e+01	-7.2480023e-02
2.7819012e+01	-6.7385927e-02
2.7846500e+01	-6.2070493e-02
2.7873989e+01	-5.6534473e-02
2.7901480e+01	-5.0778210e-02
2.7928968e+01	-4.4803880e-02
2.7956457e+01	-3.8612623e-02
2.7983946e+01	-3.2207821e-02
2.8011435e+01	-2.5589546e-02
2.8038925e+01	-1.8763216e-02
2.8066414e+01	-1.1730711e-02
2.8093903e+01	-4.4964617e-03
2.8121391e+01	2.9355474e-03
2.8148882e+01	1.0561435e-02
2.8176371e+01	1.8375022e-02
2.8203859e+01	2.6373584e-02
2.8231348e+01	3.4548614e-02
2.8258839e+01	4.2897440e-02
2.8286327e+01	5.1411457e-02
2.8313816e+01	6.0086079e-02
2.8341305e+01	6.8914182e-02
2.8368793e+01	7.7887855e-02
2.8396284e+01	8.7002315e-02
2.8423773e+01	9.6247874e-02
2.8451262e+01	1.0561863e-01
2.8478750e+01	1.1510664e-01
2.8506241e+01	1.2470418e-01
2.8533730e+01	1.3440242e-01
2.8561218e+01	1.4419433e-01
2.8588707e+01	1.5407087e-01
2.8616196e+01	1.6402248e-01
2.8643686e+01	1.7404507e-01
2.8671175e+01	1.8412514e-01
2.8698664e+01	1.9425565e-01
2.8726152e+01	2.0442814e-01
2.8753643e+01	2.1463476e-01
2.8781132e+01	2.2486445e-01
2.8808620e+01	2.3511039e-01
2.8836109e+01	2.4536283e-01
2.8863600e+01	2.5561300e-01
2.8891088e+01	2.6585200e-01
2.8918577e+01	2.7607131e-01
2.8946066e+01	2.8626105e-01
2.8973555e+01	2.9641360e-01
2.9001045e+01	3.0652121e-01
2.9028534e+01	3.1657258e-01
2.9056023e+01	3.2656074e-01
2.9083511e+01	3.3647674e-01
2.9111002e+01	3.4631401e-01
2.9138491e+01	3.5606140e-01
2.9165979e+01	3.6571258e-01
2.9193468e+01	3.7525880e-01
2.9220957e+01	3.8469270e-01
2.9248447e+01	3.9400795e-01
2.9275936e+01	4.0319610e-01
2.9303425e+01	4.1224897e-01
2.9330914e+01	4.2115977e-01
2.9358404e+01	4.2992237e-01
2.9385893e+01	4.3852982e-01
2.9413382e+01	4.4697586e-01
2.9440870e+01	4.5525390e-01
2.9468361e+01	4.6335763e-01
2.9495850e+01	4.7128299e-01
2.9523338e+01	4.7902241e-01
2.9550827e+01	4.8657212e-01
2.9578316e+01	4.9392670e-01
2.9605806e+01	5.0108111e-01
2.9633295e+01	5.0803149e-01
2.9660784e+01	5.1477230e-01
2.9688272e+01	5.2130079e-01
2.9715763e+01	5.2761328e-01
2.9743252e+01	5.3370517e-01
2.9770741e+01	5.3957295e-01
2.9798229e+01	5.4521638e-01
2.9825718e+01	5.5063051e-01
2.9853209e+01	5.5581319e-01
2.9880697e+01	5.6076193e-01
2.9908186e+01	5.6547523e-01
2.9935675e+01	5.6995094e-01
2.9963165e+01	5.7418931e-01
2.9990654e+01	5.7818806e-01
3.0018143e+01	5.8194685e-01
3.0045631e+01	5.8546472e-01
3.0073122e+01	5.8874243e-01
3.0100611e+01	5.9177995e-01
3.0128099e+01	5.9457737e-01
3.0155588e+01	5.9713489e-01
3.0183077e+01	5.9945625e-01
3.0210567e+01	6.0154074e-01
3.0238056e+01	6.0339034e-01
3.0265545e+01	6.0500658e-01
3.0293034e+01	6.0639340e-01
3.0320524e+01	6.0755157e-01
3.0348013e+01	6.0848641e-01
3.0375502e+01	6.0919917e-01
3.0402990e+01	6.0969347e-01
3.0430479e+01	6.0997331e-01
3.0457970e+01	6.1004323e-01
3.0485458e+01	6.0990739e-01
3.0512947e+01	6.0956907e-01
3.0540436e+01	6.0903406e-01
3.0567926e+01	6.0830760e-01
3.0595415e+01	6.0739279e-01
3.0622904e+01	6.0629654e-01
3.0650393e+01	6.0502535e-01
3.0677883e+01	6.0358220e-01
3.0705372e+01	6.0197616e-01
3.0732861e+01	6.0021055e-01
3.0760349e+01	5.9829283e-01
3.0787838e+01	5.9622872e-01
3.0815329e+01	5.9402448e-01
3.0842817e+01	5.9168714e-01
3.0870306e+01	5.8922350e-01
3.0897795e+01	5.8664054e-01
3.0925285e+01	5.8394325e-01
3.0952774e+01	5.8113891e-01
3.0980263e+01	5.7823575e-01
3.1007751e+01	5.7523984e-01
3.1035240e+01	5.7215738e-01
3.1062731e+01	5.6899452e-01
3.1090219e+01	5.6576127e-01
3.1117708e+01	5.6246108e-01
3.1145197e+01	5.5910259e-01
3.1172688e+01	5.5569094e-01
3.1200176e+01	5.5223244e-01
3.1227665e+01	5.4873705e-01
3.1255154e+01	5.4520661e-01
3.1282644e+01	5.4165041e-01
3.1310133e+01	5.3807306e-01
3.1337622e+01	5.3447992e-01
3.1365110e+01	5.3087777e-01
3.1392599e+01	5.2727133e-01
3.1420090e+01	5.2366650e-01
3.1447578e+01	5.2006704e-01
3.1475067e+01	5.1647931e-01
3.1502556e+01	5.1290554e-01
3.1530046e+01	5.0935066e-01
3.1557535e+01	5.0581980e-01
3.1585024e+01	5.0231457e-01
3.1612513e+01	4.9883926e-01
3.1640001e+01	4.9539658e-01
3.1667492e+01	4.9198768e-01
3.1694981e+01	4.8861724e-01
3.1722469e+01	4.8528484e-01
3.1749958e+01	4.8199341e-01
3.1777449e+01	4.7874254e-01
3.1804937e+01	4.7553465e-01
3.1832426e+01	4.7236910e-01
3.1859915e+01	4.6924525e-01
3.1887405e+01	4.6616432e-01
3.1914894e+01	4.6312344e-01
3.1942383e+01	4.6012342e-01
3.1969872e+01	4.5716271e-01
3.1997360e+01	4.5423862e-01
3.2024849e+01	4.5134875e-01
3.2052338e+01	4.4849139e-01
3.2079830e+01	4.4566390e-01
3.2107319e+01	4.4286278e-01
3.2134808e+01	4.4008404e-01
3.2162296e+01	4.3732548e-01
3.2189785e+01	4.3458164e-01
3.2217274e+01	4.3184879e-01
3.2244762e+01	4.2912212e-01
3.2272251e+01	4.2639646e-01
3.2299740e+01	4.2366862e-01
3.2327232e+01	4.2093033e-01
3.2354721e+01	4.1817924e-01
3.2382210e+01	4.1540772e-01
3.2409698e+01	4.1261056e-01
3.2437187e+01	4.0978304e-01
3.2464676e+01	4.0691751e-01
3.2492165e+01	4.0400934e-01
3.2519653e+01	4.0105110e-01
3.2547142e+01	3.9803857e-01
3.2574635e+01	3.9496443e-01
3.2602123e+01	3.9182174e-01
3.2629612e+01	3.8860589e-01
3.2657101e+01	3.8531139e-01
3.2684589e+01	3.8193211e-01
3.2712078e+01	3.7846214e-01
3.2739567e+01	3.7489554e-01
3.2767056e+01	3.7122738e-01
3.2794548e+01	3.6745083e-01
3.2822037e+01	3.6356419e-01
3.2849525e+01	3.5956070e-01
3.2877014e+01	3.5543722e-01
3.2904503e+01	3.5118741e-01
3.2931992e+01	3.4680897e-01
3.2959480e+01	3.4229913e-01
3.2986969e+01	3.3765313e-01
3.3014458e+01	3.3286995e-01
3.3041950e+01	3.2794371e-01
3.3069439e+01	3.2287833e-01
3.3096928e+01	3.1766784e-01
3.3124416e+01	3.1231380e-01
3.3151905e+01	3.0681330e-01
3.3179394e+01	3.0116850e-01
3.3206882e+01	2.9537725e-01
3.3234371e+01	2.8944248e-01
3.3261860e+01	2.8336564e-01
3.3289352e+01	2.7714765e-01
3.3316841e+01	2.7078965e-01
3.3344330e+01	2.6429749e-01
3.3371819e+01	2.5767350e-01
3.3399307e+01	2.5092056e-01
3.3426796e+01	2.4404357e-01
3.3454285e+01	2.3704641e-01
3.3481773e+01	2.2993623e-01
3.3509262e+01	2.2271746e-01
3.3536755e+01	2.1539539e-01
3.3564243e+01	2.0797792e-01
3.3591732e+01	2.0047259e-01
3.3619221e+01	1.9288585e-01
3.3646709e+01	1.8522552e-01
3.3674198e+01	1.7750029e-01
3.3701687e+01	1.6971616e-01
3.3729176e+01	1.6188560e-01
3.3756664e+01	1.5401548e-01
3.3784157e+01	1.4611258e-01
3.3811646e+01	1.3819015e-01
3.3839134e+01	1.3025755e-01
3.3866623e+01	1.2232201e-01
3.3894112e+01	1.1439400e-01
3.3921600e+01	1.0648375e-01
3.3949089e+01	9.8600276e-02
3.3976578e+01	9.0754561e-02
3.4004070e+01	8.2953408e-02
3.4031559e+01	7.5210989e-02
3.4059048e+01	6.7532562e-02
3.4086536e+01	5.9929378e-02
3.4114025e+01	5.2410185e-02
3.4141514e+01	4.4983435e-02
3.4169003e+01	3.7657730e-02
3.4196491e+01	3.0440662e-02
3.4223980e+01	2.3342043e-02
3.4251472e+01	1.6366599e-02
3.4278961e+01	9.5243789e-03
3.4306450e+01	2.8187791e-03
3.4333939e+01	-3.7419992e-03
3.4361427e+01	-1.0153845e-02
3.4388916e+01	-1.6410518e-02
3.4416405e+01	-2.2509797e-02
3.4443893e+01	-2.8444745e-02
3.4471382e+01	-3.4215704e-02
3.4498875e+01	-3.9820056e-02
3.4526363e+01	-4.5252629e-02
3.4553852e+01	-5.0515596e-02
3.4581341e+01	-5.5607352e-02
3.4608829e+01	-6.0528725e-02
3.4636318e+01	-6.5281533e-02
3.4663807e+01	-6.9866553e-02
3.4691296e+01	-7.4287146e-02
3.4718784e+01	-7.8546703e-02
3.4746277e+01	-8.2649477e-02
3.4773766e+01	-8.6600989e-02
3.4801254e+01	-9.0406314e-02
3.4828743e+01	-9.4071425e-02
3.4856232e+01	-9.7603492e-02
3.4883720e+01	-1.0100989e-01
3.4911209e+01	-1.0430089e-01
3.4938698e+01	-1.0748331e-01
3.4966187e+01	-1.1056764e-01
3.4993679e+01	-1.1356483e-01
3.5021168e+01	-1.1648405e-01
3.5048656e+01	-1.1933748e-01
3.5076145e+01	-1.2213641e-01
3.5103634e+01	-1.2489470e-01
3.5131123e+01	-1.2762332e-01
3.5158611e+01	-1.3033569e-01
3.5186100e+01	-1.3304405e-01
3.5213593e+01	-1.3576354e-01
3.5241081e+01	-1.3850813e-01
3.5268570e+01	-1.4128938e-01
3.5296059e+01	-1.4412443e-01
3.5323547e+01	-1.4702450e-01
3.5351036e+01	-1.5000606e-01
3.5378525e+01	-1.5308443e-01
3.5406013e+01	-1.5626930e-01
3.5433502e+01	-1.5957873e-01
3.5460995e+01	-1.6302504e-01
3.5488483e+01	-1.6662203e-01
3.5515972e+01	-1.7038402e-01
3.5543461e+01	-1.7432243e-01
3.5570950e+01	-1.7845112e-01
3.5598438e+01	-1.8278100e-01
3.5625927e+01	-1.8732543e-01
3.5653416e+01	-1.9209480e-01
3.5680904e+01	-1.9709936e-01
3.5708397e+01	-2.0235164e-01
3.5735886e+01	-2.0785716e-01
3.5763374e+01	-2.1362513e-01
3.5790863e+01	-2.1966501e-01
3.5818352e+01	-2.2598305e-01
3.5845840e+01	-2.3258454e-01
3.5873329e+01	-2.3947726e-01
3.5900818e+01	-2.4666186e-01
3.5928307e+01	-2.5414333e-01
3.5955799e+01	-2.6192582e-01
3.5983288e+01	-2.7000776e-01
3.6010777e+01	-2.7839056e-01
3.6038265e+01	-2.8707466e-01
3.6065754e+01	-2.9605627e-01
3.6093243e+01	-3.0533513e-01
3.6120731e+01	-3.1490654e-01
3.6148220e+01	-3.2476693e-01
3.6175709e+01	-3.3490801e-01
3.6203201e+01	-3.4532741e-01
3.6230690e+01	-3.5601449e-01
3.6258179e+01	-3.6695975e-01
3.6285667e+01	-3.7815717e-01
3.6313156e+01	-3.8959345e-01
3.6340645e+01	-4.0125906e-01
3.6368134e+01	-4.1314250e-01
3.6395622e+01	-4.2522845e-01
3.6423115e+01	-4.3750682e-01
3.6450603e+01	-4.4995987e-01
3.6478092e+01	-4.6257302e-01
3.6505581e+01	-4.7533199e-01
3.6533070e+01	-4.8821759e-01
3.6560558e+01	-5.0121737e-01
3.6588047e+01	-5.1430899e-01
3.6615536e+01	-5.2747744e-01
3.6643024e+01	-5.4070395e-01
3.6670517e+01	-5.5397165e-01
3.6698006e+01	-5.6725758e-01
3.6725494e+01	-5.8054560e-01
3.6752983e+01	-5.9381503e-01
3.6780472e+01	-6.0704696e-01
3.6807961e+01	-6.2022257e-01
3.6835449e+01	-6.3332176e-01
3.6862938e+01	-6.4632463e-01
3.6890427e+01	-6.5921432e-01
3.6917919e+01	-6.7197222e-01
3.6945408e+01	-6.8457562e-01
3.6972897e+01	-6.9700897e-01
3.7000385e+01	-7.0925492e-01
3.7027874e+01	-7.2129697e-01
3.7055363e+01	-7.3311603e-01
3.7082851e+01	-7.4469954e-01
3.7110340e+01	-7.5602776e-01
3.7137829e+01	-7.6708996e-01
3.7165321e+01	-7.7787095e-01
3.7192810e+01	-7.8835595e-01
3.7220299e+01	-7.9853290e-01
3.7247787e+01	-8.0839103e-01
3.7275276e+01	-8.1791979e-01
3.7302765e+01	-8.2710862e-01
3.7330254e+01	-8.3594829e-01
3.7357742e+01	-8.4442919e-01
3.7385231e+01	-8.5254747e-01
3.7412724e+01	-8.6029482e-01
3.7440212e+01	-8.6766434e-01
3.7467701e+01	-8.7465209e-01
3.7495190e+01	-8.8125569e-01
3.7522678e+01	-8.8747162e-01
3.7550167e+01	-8.9329654e-01
3.7577656e+01	-8.9873099e-01
3.7605145e+01	-9.0377516e-01
3.7632633e+01	-9.0842843e-01
3.7660126e+01	-9.1269410e-01
3.7687614e+01	-9.1657257e-01
3.7715103e+01	-9.2006618e-01
3.7742592e+01	-9.2318189e-01
3.7770081e+01	-9.2592186e-01
3.7797569e+01	-9.2829162e-01
3.7825058e+01	-9.3029636e-01
3.7852547e+01	-9.3194324e-01
3.7880039e+01	-9.3323976e-01
3.7907528e+01	-9.3419135e-01
3.7935017e+01	-9.3480718e-01
3.7962505e+01	-9.3509489e-01
3.7989994e+01	-9.3506372e-01
3.8017483e+01	-9.3472177e-01
3.8044971e+01	-9.3407762e-01
3.8072460e+01	-9.3314207e-01
3.8099949e+01	-9.3192530e-01
3.8127441e+01	-9.3043375e-01
3.8154930e+01	-9.2867959e-01
3.8182419e+01	-9.2667097e-01
3.8209908e+01	-9.2441934e-01
3.8237396e+01	-9.2193162e-01
3.8264885e+01	-9.1921878e-01
3.8292374e+01	-9.1628945e-01
3.8319862e+01	-9.1315413e-01
3.8347351e+01	-9.0982044e-01
3.8374844e+01	-9.0629685e-01
3.8402332e+01	-9.0259206e-01
3.8429821e+01	-8.9871323e-01
3.8457310e+01	-8.9466918e-01
3.8484798e+01	-8.9046675e-01
3.8512287e+01	-8.8611311e-01
3.8539776e+01	-8.8161093e-01
3.8567265e+01	-8.7697130e-01
3.8594753e+01	-8.7219882e-01
3.8622246e+01	-8.6729574e-01
3.8649734e+01	-8.6226803e-01
3.8677223e+01	-8.5712159e-01
3.8704712e+01	-8.5185802e-01
3.8732201e+01	-8.4648126e-01
3.8759689e+01	-8.4099233e-01
3.8787178e+01	-8.3539772e-01
3.8814667e+01	-8.2969427e-01
3.8842155e+01	-8.2388359e-01
3.8869648e+01	-8.1796896e-01
3.8897137e+01	-8.1194979e-01
3.8924625e+01	-8.0582619e-01
3.8952114e+01	-7.9959846e-01
3.8979603e+01	-7.9326278e-01
3.9007092e+01	-7.8681850e-01
3.9034580e+01	-7.8026551e-01
3.9062069e+01	-7.7360362e-01
3.9089561e+01	-7.6682538e-01
3.9117050e+01	-7.5993067e-01
3.9144539e+01	-7.5291783e-01
3.9172028e+01	-7.4578154e-01
3.9199516e+01	-7.3852116e-01
3.9227005e+01	-7.3113137e-01
3.9254494e+01	-7.2360831e-01
3.9281982e+01	-7.1594858e-01
3.9309471e+01	-7.0814770e-01
3.9336964e+01	-7.0020223e-01
3.9364452e+01	-6.9210875e-01
3.9391941e+01	-6.8386418e-01
3.9419430e+01	-6.7546159e-01
3.9446918e+01	-6.6689998e-01
3.9474407e+01	-6.5817344e-01
3.9501896e+01	-6.4927983e-01
3.9529385e+01	-6.4021492e-01
3.9556873e+01	-6.3097513e-01
3.9584366e+01	-6.2155479e-01
3.9611855e+01	-6.1195558e-01
3.9639343e+01	-6.0217083e-01
3.9666832e+01	-5.9219903e-01
3.9694321e+01	-5.8203626e-01
3.9721809e+01	-5.7168216e-01
3.9749298e+01	-5.6113333e-01
3.9776787e+01	-5.5038863e-01
3.9804276e+01	-5.3944713e-01
3.9831768e+01	-5.2830422e-01
3.9859257e+01	-5.1696265e-01
3.9886745e+01	-5.0542021e-01
3.9914234e+01	-4.9367684e-01
3.9941723e+01	-4.8173246e-01
3.9969212e+01	-4.6958548e-01
3.9996700e+01	-4.5723963e-01
4.0024189e+01	-4.4469342e-01
4.0051678e+01	-4.3194851e-01
4.0079170e+01	-4.1900420e-01
4.0106659e+01	-4.0586486e-01
4.0134148e+01	-3.9253202e-01
4.0161636e+01	-3.7900704e-01
4.0189125e+01	-3.6529419e-01
4.0216614e+01	-3.5139328e-01
4.0244102e+01	-3.3730796e-01
4.0271591e+01	-3.2304320e-01
4.0299084e+01	-3.0859840e-01
4.0326572e+01	-2.9398063e-01
4.0354061e+01	-2.7919275e-01
4.0381550e+01	-2.6423934e-01
4.0409039e+01	-2.4912199e-01
4.0436527e+01	-2.3384576e-01
4.0464016e+01	-2.1841539e-01
4.0491505e+01	-2.0283556e-01
4.0518993e+01	-1.8710914e-01
4.0546486e+01	-1.7124081e-01
4.0573975e+01	-1.5523820e-01
4.0601463e+01	-1.3910395e-01
4.0628952e+01	-1.2284410e-01
4.0656441e+01	-1.0646114e-01
4.0683929e+01	-8.9962982e-02
4.0711418e+01	-7.3354281e-02
4.0738907e+01	-5.6639113e-02
4.0766396e+01	-3.9823938e-02
4.0793888e+01	-2.2910889e-02
4.0821377e+01	-5.9107328e-03
4.0848866e+01	1.1174444e-02
4.0876354e+01	2.8337451e-02
4.0903843e+01	4.5574613e-02
4.0931332e+01	6.2877536e-02
4.0958820e+01	8.0243319e-02
4.0986309e+01	9.7665429e-02
4.1013798e+01	1.1513737e-01
4.1041290e+01	1.3265578e-01
4.1068779e+01	1.5021071e-01
4.1096268e+01	1.6779797e-01
