# Export File Created with QBlade CE v2.0.9_beta windows on 07.09.2025 at 08:25:42
[Conditions_01: NREL_MIT_5MW_TLP]
Time [s]	NP Pitch Y_l [deg]
9.9510689e+00	2.6523484e-02
9.9785585e+00	2.6241770e-02
1.0006047e+01	2.5996098e-02
1.0033537e+01	2.5791407e-02
1.0061026e+01	2.5631029e-02
1.0088515e+01	2.5516709e-02
1.0116004e+01	2.5448699e-02
1.0143494e+01	2.5425896e-02
1.0170982e+01	2.5445994e-02
1.0198472e+01	2.5505539e-02
1.0225961e+01	2.5599906e-02
1.0253449e+01	2.5723185e-02
1.0280939e+01	2.5868123e-02
1.0308428e+01	2.6026180e-02
1.0335917e+01	2.6187820e-02
1.0363406e+01	2.6343022e-02
1.0390896e+01	2.6481885e-02
1.0418385e+01	2.6595268e-02
1.0445874e+01	2.6675239e-02
1.0473363e+01	2.6715297e-02
1.0500853e+01	2.6710324e-02
1.0528341e+01	2.6656313e-02
1.0555830e+01	2.6550092e-02
1.0583320e+01	2.6389195e-02
1.0610808e+01	2.6172008e-02
1.0638298e+01	2.5898019e-02
1.0665787e+01	2.5568055e-02
1.0693276e+01	2.5184380e-02
1.0720765e+01	2.4750667e-02
1.0748255e+01	2.4271883e-02
1.0775743e+01	2.3754187e-02
1.0803233e+01	2.3204781e-02
1.0830722e+01	2.2631722e-02
1.0858211e+01	2.2043668e-02
1.0885700e+01	2.1449547e-02
1.0913189e+01	2.0858321e-02
1.0940679e+01	2.0278843e-02
1.0968167e+01	1.9719884e-02
1.0995657e+01	1.9190159e-02
1.1023146e+01	1.8698273e-02
1.1050635e+01	1.8252475e-02
1.1078124e+01	1.7860290e-02
1.1105614e+01	1.7528169e-02
1.1133102e+01	1.7261263e-02
1.1160591e+01	1.7063370e-02
1.1188081e+01	1.6937014e-02
1.1215569e+01	1.6883509e-02
1.1243059e+01	1.6903019e-02
1.1270548e+01	1.6994538e-02
1.1298038e+01	1.7155834e-02
1.1325526e+01	1.7383384e-02
1.1353016e+01	1.7672408e-02
1.1380505e+01	1.8016998e-02
1.1407994e+01	1.8410373e-02
1.1435483e+01	1.8845113e-02
1.1462972e+01	1.9313391e-02
1.1490461e+01	1.9807175e-02
1.1517950e+01	2.0318450e-02
1.1545440e+01	2.0839475e-02
1.1572928e+01	2.1363044e-02
1.1600418e+01	2.1882715e-02
1.1627907e+01	2.2392945e-02
1.1655396e+01	2.2889135e-02
1.1682885e+01	2.3367573e-02
1.1710375e+01	2.3825381e-02
1.1737864e+01	2.4260439e-02
1.1765352e+01	2.4671376e-02
1.1792842e+01	2.5057640e-02
1.1820331e+01	2.5419654e-02
1.1847820e+01	2.5758965e-02
1.1875309e+01	2.6078232e-02
1.1902799e+01	2.6381020e-02
1.1930287e+01	2.6671389e-02
1.1957777e+01	2.6953485e-02
1.1985266e+01	2.7231153e-02
1.2012755e+01	2.7507704e-02
1.2040244e+01	2.7785853e-02
1.2067733e+01	2.8067855e-02
1.2095222e+01	2.8355693e-02
1.2122711e+01	2.8651247e-02
1.2150201e+01	2.8956350e-02
1.2177690e+01	2.9272793e-02
1.2205179e+01	2.9602267e-02
1.2232668e+01	2.9946227e-02
1.2260158e+01	3.0305726e-02
1.2287646e+01	3.0681156e-02
1.2315136e+01	3.1072062e-02
1.2342625e+01	3.1477109e-02
1.2370113e+01	3.1894270e-02
1.2397603e+01	3.2321118e-02
1.2425092e+01	3.2755159e-02
1.2452581e+01	3.3193883e-02
1.2480070e+01	3.3634663e-02
1.2507560e+01	3.4074593e-02
1.2535048e+01	3.4510460e-02
1.2562538e+01	3.4938838e-02
1.2590027e+01	3.5356224e-02
1.2617517e+01	3.5759069e-02
1.2645005e+01	3.6143865e-02
1.2672494e+01	3.6507394e-02
1.2699984e+01	3.6847103e-02
1.2727472e+01	3.7161466e-02
1.2754962e+01	3.7450105e-02
1.2782451e+01	3.7713744e-02
1.2809940e+01	3.7954070e-02
1.2837429e+01	3.8173642e-02
1.2864919e+01	3.8375732e-02
1.2892407e+01	3.8564075e-02
1.2919897e+01	3.8742527e-02
1.2947386e+01	3.8914714e-02
1.2974874e+01	3.9083820e-02
1.3002364e+01	3.9252616e-02
1.3029853e+01	3.9423626e-02
1.3057343e+01	3.9599374e-02
1.3084831e+01	3.9782465e-02
1.3112321e+01	3.9975461e-02
1.3139810e+01	4.0180489e-02
1.3167299e+01	4.0398780e-02
1.3194788e+01	4.0630326e-02
1.3222278e+01	4.0873874e-02
1.3249766e+01	4.1127119e-02
1.3277255e+01	4.1387096e-02
1.3304745e+01	4.1650523e-02
1.3332233e+01	4.1914180e-02
1.3359723e+01	4.2175222e-02
1.3387212e+01	4.2431425e-02
1.3414701e+01	4.2681240e-02
1.3442190e+01	4.2923607e-02
1.3469680e+01	4.3157592e-02
1.3497169e+01	4.3381948e-02
1.3524658e+01	4.3594845e-02
1.3552147e+01	4.3793827e-02
1.3579636e+01	4.3976210e-02
1.3607125e+01	4.4139519e-02
1.3634614e+01	4.4281922e-02
1.3662104e+01	4.4402353e-02
1.3689592e+01	4.4500470e-02
1.3717082e+01	4.4576485e-02
1.3744571e+01	4.4630986e-02
1.3772060e+01	4.4664785e-02
1.3799549e+01	4.4678859e-02
1.3827039e+01	4.4674344e-02
1.3854527e+01	4.4652697e-02
1.3882016e+01	4.4615969e-02
1.3909506e+01	4.4567153e-02
1.3936995e+01	4.4510331e-02
1.3964484e+01	4.4450518e-02
1.3991973e+01	4.4393215e-02
1.4019463e+01	4.4343878e-02
1.4046951e+01	4.4307519e-02
1.4074441e+01	4.4288594e-02
1.4101930e+01	4.4291057e-02
1.4129419e+01	4.4318374e-02
1.4156908e+01	4.4373516e-02
1.4184397e+01	4.4458810e-02
1.4211886e+01	4.4575769e-02
1.4239375e+01	4.4724997e-02
1.4266865e+01	4.4906214e-02
1.4294353e+01	4.5118410e-02
1.4321843e+01	4.5360051e-02
1.4349332e+01	4.5629282e-02
1.4376822e+01	4.5924056e-02
1.4404310e+01	4.6242200e-02
1.4431800e+01	4.6581395e-02
1.4459289e+01	4.6939217e-02
1.4486777e+01	4.7313172e-02
1.4514267e+01	4.7700774e-02
1.4541756e+01	4.8099581e-02
1.4569245e+01	4.8507150e-02
1.4596734e+01	4.8920903e-02
1.4624224e+01	4.9338002e-02
1.4651712e+01	4.9755279e-02
1.4679202e+01	5.0169222e-02
1.4706691e+01	5.0575942e-02
1.4734180e+01	5.0971258e-02
1.4761669e+01	5.1350735e-02
1.4789158e+01	5.1709883e-02
1.4816648e+01	5.2044295e-02
1.4844136e+01	5.2349862e-02
1.4871626e+01	5.2622911e-02
1.4899115e+01	5.2860327e-02
1.4926604e+01	5.3059623e-02
1.4954093e+01	5.3218871e-02
1.4981583e+01	5.3336669e-02
1.5009071e+01	5.3412188e-02
1.5036561e+01	5.3445317e-02
1.5064050e+01	5.3436927e-02
1.5091538e+01	5.3388890e-02
1.5119028e+01	5.3303838e-02
1.5146517e+01	5.3184789e-02
1.5174006e+01	5.3034764e-02
1.5201495e+01	5.2856494e-02
1.5228985e+01	5.2652273e-02
1.5256474e+01	5.2423887e-02
1.5283963e+01	5.2172594e-02
1.5311452e+01	5.1899180e-02
1.5338942e+01	5.1604036e-02
1.5366430e+01	5.1287282e-02
1.5393919e+01	5.0948914e-02
1.5421409e+01	5.0588943e-02
1.5448897e+01	5.0207552e-02
1.5476387e+01	4.9805220e-02
1.5503876e+01	4.9382810e-02
1.5531365e+01	4.8941564e-02
1.5558854e+01	4.8483018e-02
1.5586344e+01	4.8008837e-02
1.5613832e+01	4.7520738e-02
1.5641322e+01	4.7020506e-02
1.5668811e+01	4.6510033e-02
1.5696300e+01	4.5991339e-02
1.5723789e+01	4.5466520e-02
1.5751278e+01	4.4937722e-02
1.5778768e+01	4.4407044e-02
1.5806256e+01	4.3876447e-02
1.5833746e+01	4.3347541e-02
1.5861235e+01	4.2821355e-02
1.5888724e+01	4.2298131e-02
1.5916213e+01	4.1777357e-02
1.5943703e+01	4.1257970e-02
1.5971191e+01	4.0738799e-02
1.5998680e+01	4.0218942e-02
1.6026169e+01	3.9697919e-02
1.6053659e+01	3.9175529e-02
1.6081148e+01	3.8651634e-02
1.6108637e+01	3.8126089e-02
1.6136126e+01	3.7598804e-02
1.6163616e+01	3.7069779e-02
1.6191105e+01	3.6539000e-02
1.6218594e+01	3.6006372e-02
1.6246082e+01	3.5471804e-02
1.6273571e+01	3.4935430e-02
1.6301062e+01	3.4397822e-02
1.6328550e+01	3.3859998e-02
1.6356039e+01	3.3323206e-02
1.6383528e+01	3.2788660e-02
1.6411018e+01	3.2257363e-02
1.6438507e+01	3.1730119e-02
1.6465996e+01	3.1207722e-02
1.6493484e+01	3.0691138e-02
1.6520975e+01	3.0181549e-02
1.6548464e+01	2.9680237e-02
1.6575953e+01	2.9188396e-02
1.6603441e+01	2.8706972e-02
1.6630930e+01	2.8236669e-02
1.6658421e+01	2.7778115e-02
1.6685909e+01	2.7332058e-02
1.6713398e+01	2.6899589e-02
1.6740887e+01	2.6482288e-02
1.6768377e+01	2.6082320e-02
1.6795866e+01	2.5702458e-02
1.6823355e+01	2.5345992e-02
1.6850843e+01	2.5016526e-02
1.6878332e+01	2.4717754e-02
1.6905823e+01	2.4453241e-02
1.6933311e+01	2.4226302e-02
1.6960800e+01	2.4039937e-02
1.6988289e+01	2.3896819e-02
1.7015779e+01	2.3799304e-02
1.7043268e+01	2.3749370e-02
1.7070757e+01	2.3748470e-02
1.7098246e+01	2.3797385e-02
1.7125736e+01	2.3896145e-02
1.7153225e+01	2.4044167e-02
1.7180714e+01	2.4240514e-02
1.7208202e+01	2.4484221e-02
1.7235691e+01	2.4774484e-02
1.7263182e+01	2.5110707e-02
1.7290670e+01	2.5492383e-02
1.7318159e+01	2.5918983e-02
1.7345648e+01	2.6389839e-02
1.7373138e+01	2.6904123e-02
1.7400627e+01	2.7460810e-02
1.7428116e+01	2.8058637e-02
1.7455605e+01	2.8696032e-02
1.7483093e+01	2.9371094e-02
1.7510584e+01	3.0081624e-02
1.7538073e+01	3.0825227e-02
1.7565561e+01	3.1599335e-02
1.7593050e+01	3.2401133e-02
1.7620541e+01	3.3227395e-02
1.7648029e+01	3.4074370e-02
1.7675518e+01	3.4937743e-02
1.7703007e+01	3.5812743e-02
1.7730497e+01	3.6694236e-02
1.7757986e+01	3.7576973e-02
1.7785475e+01	3.8455784e-02
1.7812963e+01	3.9325796e-02
1.7840452e+01	4.0182546e-02
1.7867943e+01	4.1021936e-02
1.7895432e+01	4.1840166e-02
1.7922920e+01	4.2633679e-02
1.7950409e+01	4.3399170e-02
1.7977900e+01	4.4133630e-02
1.8005388e+01	4.4834379e-02
1.8032877e+01	4.5499023e-02
1.8060366e+01	4.6125427e-02
1.8087854e+01	4.6711732e-02
1.8115345e+01	4.7256429e-02
1.8142834e+01	4.7758568e-02
1.8170322e+01	4.8217922e-02
1.8197811e+01	4.8635118e-02
1.8225302e+01	4.9011525e-02
1.8252790e+01	4.9349032e-02
1.8280279e+01	4.9649760e-02
1.8307768e+01	4.9915776e-02
1.8335258e+01	5.0149061e-02
1.8362747e+01	5.0351493e-02
1.8390236e+01	5.0525006e-02
1.8417725e+01	5.0671652e-02
1.8445213e+01	5.0793655e-02
1.8472704e+01	5.0893366e-02
1.8500193e+01	5.0973304e-02
1.8527681e+01	5.1036220e-02
1.8555170e+01	5.1085182e-02
1.8582661e+01	5.1123500e-02
1.8610149e+01	5.1154446e-02
1.8637638e+01	5.1180989e-02
1.8665127e+01	5.1205646e-02
1.8692616e+01	5.1230639e-02
1.8720106e+01	5.1258061e-02
1.8747595e+01	5.1289912e-02
1.8775084e+01	5.1327754e-02
1.8802572e+01	5.1372293e-02
1.8830063e+01	5.1423088e-02
1.8857552e+01	5.1478568e-02
1.8885040e+01	5.1536258e-02
1.8912529e+01	5.1592924e-02
1.8940020e+01	5.1644668e-02
1.8967508e+01	5.1686965e-02
1.8994997e+01	5.1714759e-02
1.9022486e+01	5.1722601e-02
1.9049974e+01	5.1704776e-02
1.9077465e+01	5.1655423e-02
1.9104954e+01	5.1568586e-02
1.9132442e+01	5.1438376e-02
1.9159931e+01	5.1259406e-02
1.9187422e+01	5.1027276e-02
1.9214911e+01	5.0739083e-02
1.9242399e+01	5.0393544e-02
1.9269888e+01	4.9990680e-02
1.9297377e+01	4.9531236e-02
1.9324867e+01	4.9016051e-02
1.9352356e+01	4.8445810e-02
1.9379845e+01	4.7821134e-02
1.9407333e+01	4.7142964e-02
1.9434824e+01	4.6412818e-02
1.9462313e+01	4.5632947e-02
1.9489801e+01	4.4806324e-02
1.9517290e+01	4.3936647e-02
1.9544781e+01	4.3028325e-02
1.9572269e+01	4.2086430e-02
1.9599758e+01	4.1116480e-02
1.9627247e+01	4.0124156e-02
1.9654736e+01	3.9114937e-02
1.9682226e+01	3.8093902e-02
1.9709715e+01	3.7065707e-02
1.9737204e+01	3.6034688e-02
1.9764692e+01	3.5005007e-02
1.9792183e+01	3.3980757e-02
1.9819672e+01	3.2966036e-02
1.9847160e+01	3.1965040e-02
1.9874649e+01	3.0982051e-02
1.9902138e+01	3.0021276e-02
1.9929628e+01	2.9086480e-02
1.9957117e+01	2.8180573e-02
1.9984606e+01	2.7305333e-02
2.0012094e+01	2.6461447e-02
2.0039585e+01	2.5648771e-02
2.0067074e+01	2.4866700e-02
2.0094563e+01	2.4114421e-02
2.0122051e+01	2.3391029e-02
2.0149542e+01	2.2695549e-02
2.0177031e+01	2.2026898e-02
2.0204519e+01	2.1383844e-02
2.0232008e+01	2.0764945e-02
2.0259497e+01	2.0168580e-02
2.0286987e+01	1.9593077e-02
2.0314476e+01	1.9036956e-02
2.0341965e+01	1.8499194e-02
2.0369453e+01	1.7979421e-02
2.0396944e+01	1.7477930e-02
2.0424433e+01	1.6995491e-02
2.0451921e+01	1.6533060e-02
2.0479410e+01	1.6091548e-02
2.0506899e+01	1.5671682e-02
2.0534389e+01	1.5273892e-02
2.0561878e+01	1.4898100e-02
2.0589367e+01	1.4543514e-02
2.0616856e+01	1.4208535e-02
2.0644346e+01	1.3890904e-02
2.0671835e+01	1.3588059e-02
2.0699324e+01	1.3297523e-02
2.0726812e+01	1.3017242e-02
2.0754303e+01	1.2745674e-02
2.0781792e+01	1.2481661e-02
2.0809280e+01	1.2224087e-02
2.0836769e+01	1.1971572e-02
2.0864258e+01	1.1722315e-02
2.0891748e+01	1.1474147e-02
2.0919237e+01	1.1224699e-02
2.0946726e+01	1.0971582e-02
2.0974215e+01	1.0712579e-02
2.1001705e+01	1.0445875e-02
2.1029194e+01	1.0170284e-02
2.1056683e+01	9.8854173e-03
2.1084171e+01	9.5916940e-03
2.1111660e+01	9.2900740e-03
2.1139151e+01	8.9815911e-03
2.1166639e+01	8.6669186e-03
2.1194128e+01	8.3462382e-03
2.1221617e+01	8.0195153e-03
2.1249107e+01	7.6869726e-03
2.1276596e+01	7.3494720e-03
2.1304085e+01	7.0086028e-03
2.1331573e+01	6.6665756e-03
2.1359064e+01	6.3260640e-03
2.1386553e+01	5.9901010e-03
2.1414042e+01	5.6620277e-03
2.1441530e+01	5.3454381e-03
2.1469019e+01	5.0440473e-03
2.1496510e+01	4.7615129e-03
2.1523998e+01	4.5012916e-03
2.1551487e+01	4.2666295e-03
2.1578976e+01	4.0606861e-03
2.1606466e+01	3.8866373e-03
2.1633955e+01	3.7476064e-03
2.1661444e+01	3.6463710e-03
2.1688932e+01	3.5849621e-03
2.1716421e+01	3.5643845e-03
2.1743912e+01	3.5845691e-03
2.1771400e+01	3.6445232e-03
2.1798889e+01	3.7425540e-03
2.1826378e+01	3.8764605e-03
2.1853868e+01	4.0437076e-03
2.1881357e+01	4.2415597e-03
2.1908846e+01	4.4671376e-03
2.1936335e+01	4.7173407e-03
2.1963825e+01	4.9886638e-03
2.1991314e+01	5.2770018e-03
2.2018803e+01	5.5775847e-03
2.2046291e+01	5.8851484e-03
2.2073780e+01	6.1943801e-03
2.2101271e+01	6.5005403e-03
2.2128759e+01	6.8000196e-03
2.2156248e+01	7.0905495e-03
2.2183737e+01	7.3709674e-03
2.2211227e+01	7.6406854e-03
2.2238716e+01	7.8991428e-03
2.2266205e+01	8.1455326e-03
2.2293694e+01	8.3788661e-03
2.2321182e+01	8.5982420e-03
2.2348673e+01	8.8031264e-03
2.2376162e+01	8.9935809e-03
2.2403650e+01	9.1704261e-03
2.2431139e+01	9.3353866e-03
2.2458630e+01	9.4910944e-03
2.2486118e+01	9.6408799e-03
2.2513607e+01	9.7883828e-03
2.2541096e+01	9.9371457e-03
2.2568586e+01	1.0090397e-02
2.2596075e+01	1.0251111e-02
2.2623564e+01	1.0422273e-02
2.2651052e+01	1.0607154e-02
2.2678541e+01	1.0809408e-02
2.2706032e+01	1.1032915e-02
2.2733521e+01	1.1281476e-02
2.2761009e+01	1.1558599e-02
2.2788498e+01	1.1867465e-02
2.2815989e+01	1.2211028e-02
2.2843477e+01	1.2592069e-02
2.2870966e+01	1.3013141e-02
2.2898455e+01	1.3476431e-02
2.2925943e+01	1.3983591e-02
2.2953434e+01	1.4535502e-02
2.2980923e+01	1.5132017e-02
2.3008411e+01	1.5771750e-02
2.3035900e+01	1.6452074e-02
2.3063391e+01	1.7169375e-02
2.3090879e+01	1.7919453e-02
2.3118368e+01	1.8697960e-02
2.3145857e+01	1.9500760e-02
2.3173347e+01	2.0324199e-02
2.3200836e+01	2.1165241e-02
2.3228325e+01	2.2021441e-02
2.3255814e+01	2.2890801e-02
2.3283302e+01	2.3771565e-02
2.3310793e+01	2.4662079e-02
2.3338282e+01	2.5560757e-02
2.3365770e+01	2.6466195e-02
2.3393259e+01	2.7377285e-02
2.3420750e+01	2.8293291e-02
2.3448238e+01	2.9213700e-02
2.3475727e+01	3.0137949e-02
2.3503216e+01	3.1065168e-02
2.3530704e+01	3.1994075e-02
2.3558195e+01	3.2923024e-02
2.3585684e+01	3.3850174e-02
2.3613173e+01	3.4773510e-02
2.3640661e+01	3.5690855e-02
2.3668152e+01	3.6599901e-02
2.3695641e+01	3.7498280e-02
2.3723129e+01	3.8383838e-02
2.3750618e+01	3.9254747e-02
2.3778109e+01	4.0109504e-02
2.3805597e+01	4.0946633e-02
2.3833086e+01	4.1764412e-02
2.3860575e+01	4.2560685e-02
2.3888063e+01	4.3332972e-02
2.3915554e+01	4.4078719e-02
2.3943043e+01	4.4795565e-02
2.3970531e+01	4.5481451e-02
2.3998020e+01	4.6134602e-02
2.4025511e+01	4.6753407e-02
2.4052999e+01	4.7336329e-02
2.4080488e+01	4.7881879e-02
2.4107977e+01	4.8388664e-02
2.4135466e+01	4.8855554e-02
2.4162956e+01	4.9281966e-02
2.4190445e+01	4.9668055e-02
2.4217934e+01	5.0014883e-02
2.4245422e+01	5.0324362e-02
2.4272913e+01	5.0599009e-02
2.4300402e+01	5.0841589e-02
2.4327890e+01	5.1054820e-02
2.4355379e+01	5.1241226e-02
2.4382870e+01	5.1403239e-02
2.4410358e+01	5.1543392e-02
2.4437847e+01	5.1664516e-02
2.4465336e+01	5.1769834e-02
2.4492825e+01	5.1862925e-02
2.4520315e+01	5.1947508e-02
2.4547804e+01	5.2027106e-02
2.4575293e+01	5.2104626e-02
2.4602781e+01	5.2182082e-02
2.4630272e+01	5.2260470e-02
2.4657761e+01	5.2339766e-02
2.4685249e+01	5.2418940e-02
2.4712738e+01	5.2495919e-02
2.4740227e+01	5.2567583e-02
2.4767717e+01	5.2629817e-02
2.4795206e+01	5.2677702e-02
2.4822695e+01	5.2705757e-02
2.4850183e+01	5.2708294e-02
2.4877674e+01	5.2679870e-02
2.4905163e+01	5.2615944e-02
2.4932652e+01	5.2513428e-02
2.4960140e+01	5.2370891e-02
2.4987629e+01	5.2188110e-02
2.5015120e+01	5.1965170e-02
2.5042608e+01	5.1701605e-02
2.5070097e+01	5.1396135e-02
2.5097586e+01	5.1047038e-02
2.5125076e+01	5.0652917e-02
2.5152565e+01	5.0213497e-02
2.5180054e+01	4.9730130e-02
2.5207542e+01	4.9205888e-02
2.5235033e+01	4.8645172e-02
2.5262522e+01	4.8053056e-02
2.5290010e+01	4.7434486e-02
2.5317499e+01	4.6793744e-02
2.5344988e+01	4.6134293e-02
2.5372478e+01	4.5459054e-02
2.5399967e+01	4.4770893e-02
2.5427456e+01	4.4073023e-02
2.5454945e+01	4.3369271e-02
2.5482435e+01	4.2664085e-02
2.5509924e+01	4.1962396e-02
2.5537413e+01	4.1269340e-02
2.5564901e+01	4.0590003e-02
2.5592390e+01	3.9929226e-02
2.5619881e+01	3.9291549e-02
2.5647369e+01	3.8681217e-02
2.5674858e+01	3.8102169e-02
2.5702347e+01	3.7558060e-02
2.5729837e+01	3.7052177e-02
2.5757326e+01	3.6587417e-02
2.5784815e+01	3.6166202e-02
2.5812304e+01	3.5790276e-02
2.5839794e+01	3.5460394e-02
2.5867283e+01	3.5176013e-02
2.5894772e+01	3.4935124e-02
2.5922260e+01	3.4734387e-02
2.5949749e+01	3.4569431e-02
2.5977240e+01	3.4435213e-02
2.6004728e+01	3.4326226e-02
2.6032217e+01	3.4236751e-02
2.6059706e+01	3.4161035e-02
2.6087196e+01	3.4093563e-02
2.6114685e+01	3.4029339e-02
2.6142174e+01	3.3964120e-02
2.6169662e+01	3.3894651e-02
2.6197151e+01	3.3818811e-02
2.6224642e+01	3.3735670e-02
2.6252131e+01	3.3645436e-02
2.6279619e+01	3.3549357e-02
2.6307108e+01	3.3449579e-02
2.6334599e+01	3.3348847e-02
2.6362087e+01	3.3250116e-02
2.6389576e+01	3.3156205e-02
2.6417065e+01	3.3069525e-02
2.6444555e+01	3.2991972e-02
2.6472044e+01	3.2924965e-02
2.6499533e+01	3.2869525e-02
2.6527021e+01	3.2826368e-02
2.6554510e+01	3.2795984e-02
2.6582001e+01	3.2778706e-02
2.6609489e+01	3.2774828e-02
2.6636978e+01	3.2784674e-02
2.6664467e+01	3.2808542e-02
2.6691957e+01	3.2846652e-02
2.6719446e+01	3.2899112e-02
2.6746935e+01	3.2965999e-02
2.6774424e+01	3.3047520e-02
2.6801912e+01	3.3144128e-02
2.6829403e+01	3.3256523e-02
2.6856892e+01	3.3385634e-02
2.6884380e+01	3.3532422e-02
2.6911869e+01	3.3697724e-02
2.6939360e+01	3.3882096e-02
2.6966848e+01	3.4085687e-02
2.6994337e+01	3.4308273e-02
2.7021826e+01	3.4549348e-02
2.7049316e+01	3.4808200e-02
2.7076805e+01	3.5083827e-02
2.7104294e+01	3.5374846e-02
2.7131783e+01	3.5679448e-02
2.7159271e+01	3.5995610e-02
2.7186762e+01	3.6321495e-02
2.7214251e+01	3.6655847e-02
2.7241739e+01	3.6998168e-02
2.7269228e+01	3.7348546e-02
2.7296719e+01	3.7707184e-02
2.7324207e+01	3.8073860e-02
2.7351696e+01	3.8447537e-02
2.7379185e+01	3.8826376e-02
2.7406673e+01	3.9208047e-02
2.7434164e+01	3.9590206e-02
2.7461653e+01	3.9970756e-02
2.7489141e+01	4.0347852e-02
2.7516630e+01	4.0719621e-02
2.7544121e+01	4.1083887e-02
2.7571609e+01	4.1437920e-02
2.7599098e+01	4.1778281e-02
2.7626587e+01	4.2100839e-02
2.7654078e+01	4.2400971e-02
2.7681566e+01	4.2674050e-02
2.7709055e+01	4.2916138e-02
2.7736544e+01	4.3124579e-02
2.7764032e+01	4.3298420e-02
2.7791523e+01	4.3438423e-02
2.7819012e+01	4.3546714e-02
2.7846500e+01	4.3626297e-02
2.7873989e+01	4.3680437e-02
2.7901480e+01	4.3712262e-02
2.7928968e+01	4.3724522e-02
2.7956457e+01	4.3719646e-02
2.7983946e+01	4.3699965e-02
2.8011435e+01	4.3667924e-02
2.8038925e+01	4.3626130e-02
2.8066414e+01	4.3577235e-02
2.8093903e+01	4.3523729e-02
2.8121391e+01	4.3467771e-02
2.8148882e+01	4.3411072e-02
2.8176371e+01	4.3354869e-02
2.8203859e+01	4.3299999e-02
2.8231348e+01	4.3247007e-02
2.8258839e+01	4.3196294e-02
2.8286327e+01	4.3148261e-02
2.8313816e+01	4.3103319e-02
2.8341305e+01	4.3061815e-02
2.8368793e+01	4.3023825e-02
2.8396284e+01	4.2988986e-02
2.8423773e+01	4.2956479e-02
2.8451262e+01	4.2925086e-02
2.8478750e+01	4.2893317e-02
2.8506241e+01	4.2859543e-02
2.8533730e+01	4.2822104e-02
2.8561218e+01	4.2779427e-02
2.8588707e+01	4.2730115e-02
2.8616196e+01	4.2672981e-02
2.8643686e+01	4.2607084e-02
2.8671175e+01	4.2531706e-02
2.8698664e+01	4.2446323e-02
2.8726152e+01	4.2350467e-02
2.8753643e+01	4.2243551e-02
2.8781132e+01	4.2124793e-02
2.8808620e+01	4.1993309e-02
2.8836109e+01	4.1848365e-02
2.8863600e+01	4.1689612e-02
2.8891088e+01	4.1517202e-02
2.8918577e+01	4.1331805e-02
2.8946066e+01	4.1134644e-02
2.8973555e+01	4.0927432e-02
2.9001045e+01	4.0712349e-02
2.9028534e+01	4.0491961e-02
2.9056023e+01	4.0269069e-02
2.9083511e+01	4.0046636e-02
2.9111002e+01	3.9827701e-02
2.9138491e+01	3.9615273e-02
2.9165979e+01	3.9412376e-02
2.9193468e+01	3.9222065e-02
2.9220957e+01	3.9047517e-02
2.9248447e+01	3.8891986e-02
2.9275936e+01	3.8758595e-02
2.9303425e+01	3.8650040e-02
2.9330914e+01	3.8568258e-02
2.9358404e+01	3.8514238e-02
2.9385893e+01	3.8487967e-02
2.9413382e+01	3.8488463e-02
2.9440870e+01	3.8513899e-02
2.9468361e+01	3.8561735e-02
2.9495850e+01	3.8628913e-02
2.9523338e+01	3.8712092e-02
2.9550827e+01	3.8807604e-02
2.9578316e+01	3.8911309e-02
2.9605806e+01	3.9018348e-02
2.9633295e+01	3.9123151e-02
2.9660784e+01	3.9219607e-02
2.9688272e+01	3.9301492e-02
2.9715763e+01	3.9362885e-02
2.9743252e+01	3.9398484e-02
2.9770741e+01	3.9403677e-02
2.9798229e+01	3.9374363e-02
2.9825718e+01	3.9306656e-02
2.9853209e+01	3.9196782e-02
2.9880697e+01	3.9041266e-02
2.9908186e+01	3.8837288e-02
2.9935675e+01	3.8583096e-02
2.9963165e+01	3.8278319e-02
2.9990654e+01	3.7924133e-02
3.0018143e+01	3.7523363e-02
3.0045631e+01	3.7080470e-02
3.0073122e+01	3.6601409e-02
3.0100611e+01	3.6093220e-02
3.0128099e+01	3.5563461e-02
3.0155588e+01	3.5019502e-02
3.0183077e+01	3.4467928e-02
3.0210567e+01	3.3914186e-02
3.0238056e+01	3.3362590e-02
3.0265545e+01	3.2816529e-02
3.0293034e+01	3.2278772e-02
3.0320524e+01	3.1751629e-02
3.0348013e+01	3.1237070e-02
3.0375502e+01	3.0736838e-02
3.0402990e+01	3.0252526e-02
3.0430479e+01	2.9785585e-02
3.0457970e+01	2.9337291e-02
3.0485458e+01	2.8908575e-02
3.0512947e+01	2.8499864e-02
3.0540436e+01	2.8110988e-02
3.0567926e+01	2.7741164e-02
3.0595415e+01	2.7389169e-02
3.0622904e+01	2.7053585e-02
3.0650393e+01	2.6733099e-02
3.0677883e+01	2.6426692e-02
3.0705372e+01	2.6133666e-02
3.0732861e+01	2.5853373e-02
3.0760349e+01	2.5584782e-02
3.0787838e+01	2.5326056e-02
3.0815329e+01	2.5074383e-02
3.0842817e+01	2.4826089e-02
3.0870306e+01	2.4577007e-02
3.0897795e+01	2.4322961e-02
3.0925285e+01	2.4060188e-02
3.0952774e+01	2.3785599e-02
3.0980263e+01	2.3496816e-02
3.1007751e+01	2.3192041e-02
3.1035240e+01	2.2869846e-02
3.1062731e+01	2.2529056e-02
3.1090219e+01	2.2168703e-02
3.1117708e+01	2.1788107e-02
3.1145197e+01	2.1387013e-02
